0,-14447.3055749957,39693.6458392618,0,-4.08227365399438,-1.48582609818307,0
1.76523442731872,-14454.5116230163,39691.0226819276,3.21666211601445e-08,-4.08213544572364,-1.48619539651123,3.64451380307273e-08
3.53046885463745,-14461.7174270077,39688.3988727171,1.28670364528832e-07,-4.08199717030312,-1.48656467002337,7.28935727484881e-08
5.29570328195617,-14468.9229868513,39685.7744116743,2.89517048718104e-07,-4.0818588277418,-1.4869339186951,1.09345303231619e-07
7.06093770927489,-14476.1283024286,39683.1492988429,5.14712490712881e-07,-4.0817204180487,-1.48730314250202,1.4580032855843e-07
15.4409788928671,-14510.3305317235,39670.6782940014,2.46179408258869e-06,-4.0810624345912,-1.48905560697142,3.18907029081265e-07
23.8210200764593,-14544.5272407551,39658.1926057948,5.85982765023199e-06,-4.08040293938569,-1.4908075079171,4.92087864636003e-07
32.2010612600514,-14578.7184168588,39645.6922389565,1.07094340351533e-05,-4.07974193340544,-1.49255884273375,6.65342736589113e-07
40.5811024436436,-14612.9040473784,39633.1771982414,1.70112332519082e-05,-4.07907941762931,-1.49430960881821,8.3867154629412e-07
48.9697474216804,-14647.1192095107,39620.6346166278,2.47745529326324e-05,-4.0784147105122,-1.49606160020125,1.01225226562932e-06
57.3583923997172,-14681.328789313,39608.0773405908,3.39942896382357e-05,-4.07774849247695,-1.49781301647051,1.18590687678089e-06
65.747037377754,-14715.5327741149,39595.5053749659,4.46710628059177e-05,-4.07708076452225,-1.49956385502135,1.3596352807617e-06
74.1356823557908,-14749.7311512544,39582.9187246102,5.68054910421118e-05,-4.07641152765235,-1.50131411325138,1.53343737857335e-06
82.5254089469537,-14783.9283164528,39570.3157686691,7.04000387870098e-05,-4.07574069629563,-1.50306401412195,1.70733549509042e-06
90.9151355381166,-14818.119847236,39557.6981339931,8.54538526378015e-05,-4.07506835766053,-1.50481332932228,1.88130712635032e-06
99.3048621292796,-14852.3057309626,39545.0658255067,0.000101967548947674,-4.07439451276847,-1.50656205625574,2.055352173285e-06
107.694588720443,-14886.4859549999,39532.4188481563,0.000119941743238267,-4.07371916264642,-1.50831019232796,2.22947053681689e-06
116.08537643081,-14920.664828707,39519.7556045584,0.000139379600783582,-4.07304222262436,-1.51005795593564,2.40368415395841e-06
124.476164141178,-14954.8380160454,39507.0776983465,0.000160279554714044,-4.07236377906281,-1.51180512334919,2.57797090799912e-06
132.866951851546,-14989.0055044036,39494.3851345342,0.000182642218290083,-4.0716838330058,-1.51355169198024,2.75233069979767e-06
141.257739561914,-15023.1672811789,39481.6779181564,0.000206468203939869,-4.07100238550289,-1.51529765924277,2.92676343020489e-06
149.649594806145,-15057.3276789812,39468.954434775,0.00023176143398103,-4.07031935062444,-1.51704324457176,3.10129120649575e-06
158.041450050375,-15091.4823385603,39456.2163052381,0.000258519581216934,-4.06963481603444,-1.51878822321267,3.27589174157246e-06
166.433305294606,-15125.6312473351,39443.4635346476,0.000286743255812684,-4.06894878279944,-1.52053259258566,3.45056493622702e-06
