1325110932.06683,604800,0,2.5,42241.0956106733,0,0,0,4.34426488374484,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.00891510291130093,-0.00849661218876189,0.00180544239300251,-168.048070499665,-98.6484056751022,-17.6152289419087,0.0215910984875905
1325110866.08244,604800,0.174532925199433,2.5,41599.3584531211,7335.08927544799,0,-0.75437368036473,4.2782657386506,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.00725043427472875,-0.0101490635364841,0.00194399781888324,-153.694389405247,-125.854201081422,-17.9587351743087,0.087114953429794
1325110798.86116,604800,0.349065850398866,2.5,39693.6458392618,14447.3055749958,0,-1.48582609818308,4.08227365399438,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.00475882956565305,-0.0110297471680003,0.00212577537206953,-133.730909816221,-139.784668282636,-18.5139090849352,0.161006062916336
1325110732.78996,604800,0.523598775598299,2.5,36581.8618825305,21120.5478053367,0,-2.17213244187242,3.76224375009168,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.00165093281839807,-0.010637195319856,0.00234692714593801,-113.84857997498,-135.949286850051,-19.1716299423707,0.239704724016738
1325110671.22339,604800,0.698131700797732,2.5,32358.5565638138,27152.0528781253,0,-2.79243964046752,3.32789997362965,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,0.00160678106593177,-0.00849705360558801,0.00259321559942776,-101.772766411421,-111.659419037804,-19.7332864403807,0.315950874785843
NaN,604800,0.872664625997165,2.5,27152.0528781253,32358.5565638138,0,-3.32789997362965,2.79243964046752,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,7.48203782422687e-05,2.00250352140801e-05,0.000104514056509231,-1.66296892877883,0.291555888964106,-0.518267429769051,-3.08534503001409
NaN,604800,1.0471975511966,2.5,21120.5478053367,36581.8618825305,0,-3.76224375009168,2.17213244187242,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,0.000582861369243381,0.000410001966131759,0.000316035573728793,2.0854278385618,-1.49859037652072,-2.20904805787979,-0.798047213836546
NaN,604800,1.22173047639603,2.5,14447.3055749958,39693.6458392618,0,-4.08227365399438,1.48582609818308,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,3.20135834739648e-05,-9.64123139136043e-09,5.83826511865591e-05,-0.526996102040925,-0.411711672260136,-0.304421640787415,-1.23502842432498
1325110536.96198,604800,1.39626340159546,2.5,7335.089275448,41599.3584531211,0,-4.2782657386506,0.754373680364731,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,0.00206626184912369,0.00875673162307177,0.0031353493007551,-182.372459848069,18.1726055860348,-21.5398870023343,0.465734461827286
1325110536.89443,604800,1.5707963267949,2.5,2.58652112660442e-12,42241.0956106733,0,-4.34426488374484,2.66009504226318e-16,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.00127391790162352,0.0116697981802041,0.00295667631113228,-221.364517638116,20.4825362195319,-21.2809483407835,0.49221745266046
1325110548.26012,604800,1.74532925199433,2.5,-7335.08927544799,41599.3584531211,0,-4.2782657386506,-0.75437368036473,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.00492164113488168,0.0127868581129963,0.00261519134541785,-248.121232304155,3.68870964293027,-20.0932344103609,0.526291836168911
1325110567.99255,604800,1.91986217719376,2.5,-14447.3055749958,39693.6458392618,0,-4.08227365399438,-1.48582609818308,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.00816942967279744,0.0121709930061784,0.00224532603400039,-255.345351434855,-24.3838556291193,-18.6063139647873,0.5674868390383
1325110593.28525,604800,2.0943951023932,2.5,-21120.5478053367,36581.8618825305,0,-3.76224375009168,-2.17213244187242,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.0105871841335375,0.0103204090698474,0.00190179018202595,-244.235951632607,-54.4903939753155,-17.1827202261886,0.621444626832173
1325110621.76164,604800,2.26892802759263,2.5,-27152.0528781253,32358.5565638138,0,-3.32789997362965,-2.79243964046752,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.0119686721012192,0.0078055502327297,0.00157857573007044,-218.551061061932,-80.2208085261973,-15.8725528010938,0.702593958164163
NaN,604800,2.44346095279206,2.5,-32358.5565638138,27152.0528781253,0,-2.79243964046752,-3.32789997362965,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.000210218798527677,8.51998909456988e-05,5.18234691168887e-05,-2.86464317677128,-1.1262248763779,-0.549296692924719,-1.28258716068649
1325111526.3646,604800,2.61799387799149,2.5,-36581.8618825305,21120.5478053367,0,-2.17213244187242,-3.76224375009168,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.000410612666778389,0.000288213745195046,6.24163655216023e-06,-2.47359652717396,3.31210352747607,0.803167798237807,-1.03652029946501
1325111528.76912,604800,2.79252680319093,2.5,-39693.6458392618,14447.3055749958,0,-1.48582609818308,-4.08227365399438,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.000147887555903631,0.000349882649268921,-1.32791227484165e-05,2.03823295564946,3.51954334558424,1.13943223668646,-1.02305722773789
NaN,604800,2.96705972839036,2.5,-41599.3584531211,7335.08927544799,0,-0.75437368036473,-4.2782657386506,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,0.000128766980147125,0.000554105681940986,-3.53437950098536e-05,7.48528932171195,5.6703339801145,1.55815320995963,-0.99620752308837
NaN,604800,3.14159265358979,2.5,-42241.0956106733,5.17304225320884e-12,0,-5.32019008452636e-16,-4.34426488374484,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-1.86285145574045e-05,5.96669518398604e-05,2.96990483348152e-05,0.189759923276985,1.40729062077726,-0.198196409059504,-1.14974205714498
NaN,604800,3.31612557878923,2.5,-41599.3584531211,-7335.089275448,0,0.754373680364731,-4.2782657386506,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-5.43486187419913e-05,-5.14171250082708e-05,2.03271853012778e-05,-0.933748391950866,-0.45866232597665,-0.202648888552016,-1.16240970077382
NaN,604800,3.49065850398866,2.5,-39693.6458392618,-14447.3055749958,0,1.48582609818308,-4.08227365399438,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.000157969393623627,-0.000173914439942591,1.43082427809133e-06,-1.74310742855122,-2.48660702991464,-0.0847610343706235,-2.09370733232769
NaN,604800,3.66519142918809,2.5,-36581.8618825305,-21120.5478053367,0,2.17213244187242,-3.76224375009168,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.000137320613854317,-0.000213888228741274,0.000128662809489925,-1.80293981500349,-2.63871482271056,-1.49009004886999,-2.41106639747373
1325111491.53511,604800,3.83972435438753,2.5,-32358.5565638138,-27152.0528781253,0,2.79243964046752,-3.32789997362965,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.00104324673387241,0.0025320330713244,9.006972818796e-05,32.9078469722004,32.4286771955745,3.73875882401131,-0.679995996726487
NaN,604800,4.01425727958696,2.5,-27152.0528781253,-32358.5565638138,0,3.32789997362965,-2.79243964046752,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.00016832836986226,2.10337225341439e-05,0.000452600590696591,-0.197685148269594,1.27375110214062,-4.74846055928307,-1.63326519969293
NaN,604800,4.18879020478639,2.5,-21120.5478053367,-36581.8618825305,0,3.76224375009168,-2.17213244187242,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.00206870352191724,-0.00464668816891329,0.003277410912772,64.2867219510809,-55.6382150237404,-34.9352341114015,-0.696408242449842
NaN,604800,4.36332312998582,2.5,-14447.3055749958,-39693.6458392618,0,4.08227365399438,-1.48582609818308,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,1.1222028217636e-05,-4.73606898543124e-05,2.478831341197e-05,-0.527380992377387,-0.673200971641789,-0.346795964395121,-0.385180015867584
1325111371.56228,604800,4.53785605518526,2.5,-7335.08927544799,-41599.3584531211,0,4.2782657386506,-0.75437368036473,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.00581140961474298,-0.00456809723547528,0.0058615318018327,160.411580200234,65.8626042975704,-41.1943534157876,-0.0730948814628754
NaN,604800,4.71238898038469,2.5,-7.75956337981326e-12,-42241.0956106733,0,4.34426488374484,-7.98028512678955e-16,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.000356466411847092,0.000108877438869601,6.90841943602771e-05,-7.17328386740563,2.21054015788582,-1.63509976741758,-1.10425855243941
1325111313.3847,604800,4.88692190558412,2.5,7335.08927544798,-41599.3584531211,0,4.2782657386506,0.754373680364729,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.00443044376581484,-1.21356540089686e-05,0.00331078508572599,6.52956340412775,83.8711258199779,-32.8951755110805,-0.239553170213194
1325111281.87847,604800,5.06145483078356,2.5,14447.3055749958,-39693.6458392618,0,4.08227365399438,1.48582609818308,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.00533454971616547,0.000460777020379534,0.00262974111837907,-34.156050761889,85.0045884024881,-28.2510215719373,-0.23106502009718
1325111245.92564,604800,5.23598775598299,2.5,21120.5478053367,-36581.8618825305,0,3.76224375009168,2.17213244187242,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.00643496905472516,0.000309653998394498,0.00218888239631676,-69.8327074899055,78.8700295057701,-24.5227044679754,-0.210423636900808
1325111205.21142,604800,5.41052068118242,2.5,27152.0528781253,-32358.5565638138,0,3.32789997362965,2.79243964046752,0,-295693.234146237,-204349.502325174,-98470.3911809584,4.29259602866286,3.87802238330383,1.67745113647639,-0.00755380565498456,-0.000310430007997486,0.00191298507286084,-102.49287996213,64.2035611700659,-21.7640278988027,-0.184722417085399
